age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
33.0,blue-collar,single,tertiary,no,457.0,yes,no,cellular,,jan,159.0,,191.0,4.0,failure,no
53.0,unemployed,,secondary,no,,no,no,cellular,30.0,jan,,2.0,-1.0,0.0,unknown,no
33.0,admin.,single,secondary,no,572.0,yes,no,cellular,30.0,jan,,2.0,-1.0,0.0,unknown,no
,housemaid,single,primary,no,443.0,no,no,cellular,30.0,jan,10.0,1.0,2.0,1.0,,no
45.0,services,divorced,secondary,no,-28.0,no,yes,cellular,,jan,,1.0,,0.0,unknown,no
,self-employed,single,tertiary,no,,no,no,,30.0,,90.0,1.0,,0.0,unknown,no
34.0,technician,single,secondary,no,,no,no,cellular,30.0,jan,89.0,1.0,-1.0,,unknown,no
51.0,entrepreneur,single,tertiary,no,,no,no,cellular,30.0,jan,643.0,1.0,-1.0,0.0,unknown,no
56.0,services,married,secondary,no,642.0,yes,no,cellular,30.0,jan,16.0,1.0,2.0,,other,no
33.0,services,divorced,secondary,no,1194.0,yes,no,cellular,30.0,jan,166.0,1.0,-1.0,0.0,unknown,no
58.0,management,married,tertiary,no,911.0,yes,no,cellular,30.0,jan,49.0,1.0,-1.0,0.0,unknown,no
37.0,blue-collar,single,secondary,no,5742.0,yes,yes,cellular,30.0,,588.0,1.0,-1.0,,unknown,no
36.0,blue-collar,married,,no,160.0,yes,no,cellular,30.0,jan,344.0,2.0,-1.0,0.0,,no
47.0,housemaid,,tertiary,no,1692.0,yes,no,cellular,30.0,jan,592.0,1.0,-1.0,0.0,unknown,no
27.0,technician,single,tertiary,no,149.0,no,yes,cellular,30.0,jan,283.0,1.0,-1.0,0.0,unknown,no
38.0,,married,secondary,no,0.0,yes,yes,cellular,30.0,jan,437.0,1.0,-1.0,0.0,unknown,no
27.0,self-employed,single,secondary,no,49.0,yes,no,cellular,30.0,jan,208.0,2.0,-1.0,0.0,unknown,no
40.0,technician,married,tertiary,no,1554.0,no,no,cellular,30.0,jan,,1.0,-1.0,0.0,unknown,no
36.0,services,single,secondary,no,511.0,yes,yes,cellular,,jan,706.0,1.0,252.0,1.0,failure,no
30.0,management,single,tertiary,no,167.0,no,no,cellular,30.0,jan,320.0,2.0,-1.0,0.0,,no
50.0,unemployed,,secondary,no,717.0,yes,no,cellular,,jan,113.0,1.0,-1.0,0.0,unknown,no
41.0,unemployed,married,tertiary,no,,no,no,cellular,30.0,jan,81.0,1.0,-1.0,0.0,unknown,no
53.0,retired,married,primary,no,3.0,no,,cellular,30.0,jan,114.0,4.0,-1.0,0.0,unknown,no
,entrepreneur,single,tertiary,no,341.0,no,no,cellular,30.0,jan,241.0,1.0,,0.0,,no
29.0,technician,married,tertiary,no,197.0,yes,no,cellular,30.0,,103.0,2.0,-1.0,0.0,unknown,no
31.0,technician,single,secondary,no,198.0,no,no,cellular,30.0,jan,366.0,4.0,-1.0,0.0,unknown,no
41.0,admin.,,secondary,no,3204.0,no,yes,cellular,30.0,jan,210.0,2.0,-1.0,0.0,unknown,no
53.0,services,divorced,tertiary,no,329.0,,no,cellular,30.0,jan,189.0,1.0,-1.0,0.0,unknown,no
36.0,technician,single,secondary,no,317.0,yes,no,cellular,30.0,jan,198.0,2.0,266.0,2.0,failure,no
52.0,management,married,tertiary,no,1355.0,yes,no,cellular,30.0,jan,131.0,1.0,241.0,1.0,failure,no
35.0,unemployed,married,secondary,no,330.0,no,no,cellular,30.0,jan,645.0,4.0,-1.0,0.0,unknown,no
33.0,blue-collar,single,,no,22.0,no,no,cellular,,jan,76.0,2.0,207.0,1.0,failure,no
36.0,services,married,secondary,no,238.0,no,,,30.0,jan,424.0,1.0,,0.0,unknown,no
33.0,entrepreneur,single,tertiary,no,300.0,yes,yes,cellular,30.0,jan,922.0,5.0,-1.0,,unknown,yes
31.0,management,,tertiary,no,1400.0,yes,no,cellular,,jan,175.0,2.0,2.0,1.0,other,no
32.0,services,divorced,secondary,no,130.0,yes,no,cellular,30.0,jan,194.0,3.0,-1.0,0.0,unknown,no
38.0,management,married,tertiary,no,-70.0,yes,no,cellular,30.0,jan,140.0,1.0,2.0,3.0,other,no
26.0,admin.,single,secondary,no,802.0,no,no,cellular,30.0,jan,77.0,1.0,,2.0,other,no
28.0,services,single,secondary,no,2992.0,yes,no,cellular,30.0,jan,337.0,,-1.0,0.0,unknown,no
57.0,management,divorced,tertiary,no,2549.0,no,no,cellular,30.0,jan,456.0,3.0,,2.0,failure,no
38.0,blue-collar,,,,451.0,no,no,cellular,30.0,jan,143.0,1.0,-1.0,0.0,unknown,no
39.0,technician,married,secondary,no,-735.0,yes,no,cellular,30.0,jan,144.0,5.0,248.0,2.0,failure,no
45.0,management,married,tertiary,no,-61.0,no,,cellular,,jan,90.0,5.0,172.0,1.0,failure,no
,unemployed,single,tertiary,no,370.0,no,no,,30.0,jan,230.0,1.0,-1.0,,unknown,no
51.0,admin.,married,secondary,no,0.0,yes,,cellular,30.0,jan,150.0,1.0,252.0,1.0,failure,no
37.0,services,married,secondary,no,483.0,yes,no,cellular,30.0,jan,188.0,1.0,-1.0,0.0,,no
40.0,technician,single,tertiary,no,693.0,no,no,cellular,30.0,jan,427.0,1.0,-1.0,0.0,unknown,no
60.0,retired,married,secondary,no,143.0,no,,telephone,30.0,jan,345.0,,-1.0,0.0,unknown,no
54.0,technician,married,,no,0.0,no,no,cellular,30.0,jan,491.0,,-1.0,0.0,unknown,no
56.0,technician,married,primary,no,314.0,yes,yes,cellular,30.0,jan,108.0,2.0,2.0,5.0,,no
26.0,,single,tertiary,no,152.0,no,no,cellular,30.0,,151.0,2.0,2.0,1.0,other,no
36.0,blue-collar,married,secondary,no,-477.0,,no,,30.0,jan,473.0,2.0,-1.0,0.0,unknown,no
57.0,technician,married,primary,no,1276.0,yes,,cellular,30.0,jan,44.0,1.0,200.0,4.0,failure,no
29.0,unemployed,married,secondary,no,596.0,no,no,cellular,30.0,jan,510.0,2.0,-1.0,0.0,unknown,no
33.0,technician,married,secondary,no,480.0,yes,no,cellular,30.0,jan,272.0,1.0,270.0,1.0,other,no
54.0,technician,divorced,secondary,no,,,no,cellular,30.0,jan,81.0,1.0,-1.0,0.0,unknown,no
,admin.,single,secondary,no,133.0,no,no,cellular,30.0,jan,632.0,3.0,228.0,14.0,other,no
51.0,unemployed,married,secondary,no,636.0,no,no,cellular,30.0,,321.0,1.0,-1.0,,unknown,no
53.0,,married,secondary,,-375.0,yes,no,cellular,30.0,jan,103.0,1.0,252.0,1.0,,no
45.0,blue-collar,married,unknown,,909.0,yes,no,cellular,30.0,jan,,1.0,262.0,1.0,other,no
56.0,retired,,secondary,no,1454.0,no,no,telephone,,jan,479.0,1.0,-1.0,0.0,unknown,no
57.0,management,married,tertiary,no,0.0,no,yes,cellular,30.0,jan,209.0,2.0,197.0,,other,no
,admin.,married,primary,no,0.0,yes,no,cellular,30.0,jan,520.0,3.0,-1.0,0.0,unknown,no
54.0,technician,divorced,secondary,no,-191.0,no,no,cellular,30.0,,86.0,1.0,-1.0,0.0,unknown,no
32.0,services,married,secondary,no,198.0,no,,cellular,30.0,jan,320.0,2.0,-1.0,0.0,unknown,no
28.0,blue-collar,single,secondary,no,1285.0,no,no,telephone,30.0,jan,199.0,2.0,2.0,17.0,other,no
36.0,unemployed,single,secondary,no,605.0,,no,cellular,30.0,jan,410.0,2.0,-1.0,0.0,unknown,no
45.0,entrepreneur,divorced,secondary,no,44.0,no,yes,cellular,30.0,jan,250.0,2.0,2.0,1.0,other,no
,management,married,tertiary,no,370.0,yes,no,cellular,30.0,jan,134.0,2.0,169.0,2.0,other,no
32.0,,married,primary,yes,-1161.0,yes,yes,cellular,30.0,jan,445.0,5.0,-1.0,0.0,unknown,no
27.0,blue-collar,single,primary,no,21.0,no,no,cellular,30.0,jan,197.0,4.0,-1.0,0.0,unknown,no
47.0,self-employed,married,,no,1803.0,no,no,cellular,30.0,jan,188.0,2.0,-1.0,0.0,unknown,no
32.0,management,married,tertiary,no,943.0,yes,no,cellular,30.0,jan,402.0,2.0,2.0,2.0,other,no
39.0,management,married,secondary,no,1585.0,yes,no,cellular,30.0,jan,82.0,2.0,-1.0,0.0,unknown,no
33.0,admin.,divorced,secondary,no,961.0,no,no,cellular,30.0,jan,308.0,2.0,-1.0,0.0,unknown,no
32.0,unemployed,,secondary,no,,yes,no,cellular,30.0,jan,210.0,3.0,-1.0,0.0,unknown,no
37.0,blue-collar,,secondary,no,-175.0,yes,no,cellular,30.0,jan,638.0,4.0,266.0,1.0,failure,no
28.0,blue-collar,single,primary,no,442.0,no,no,cellular,30.0,jan,157.0,2.0,-1.0,0.0,unknown,no
34.0,blue-collar,single,secondary,no,19833.0,yes,no,cellular,30.0,jan,84.0,4.0,252.0,1.0,other,no
53.0,,married,primary,no,901.0,no,yes,telephone,30.0,jan,1431.0,2.0,-1.0,0.0,unknown,no
47.0,technician,divorced,secondary,no,1194.0,yes,,cellular,30.0,jan,113.0,3.0,-1.0,0.0,unknown,no
,blue-collar,married,secondary,no,210.0,yes,no,cellular,30.0,jan,626.0,3.0,-1.0,0.0,unknown,no
49.0,management,single,tertiary,no,163.0,yes,no,cellular,30.0,jan,281.0,2.0,269.0,3.0,failure,no
30.0,technician,married,tertiary,,1454.0,no,no,telephone,30.0,jan,276.0,3.0,-1.0,0.0,,no
26.0,management,single,tertiary,no,800.0,yes,no,cellular,30.0,jan,,2.0,-1.0,0.0,unknown,no
53.0,technician,married,tertiary,no,,no,no,telephone,30.0,jan,173.0,2.0,2.0,3.0,other,no
56.0,blue-collar,married,secondary,no,2190.0,no,yes,cellular,,jan,90.0,2.0,232.0,1.0,failure,no
56.0,,married,secondary,no,972.0,no,no,cellular,30.0,jan,52.0,2.0,-1.0,0.0,unknown,no
,services,single,,no,512.0,yes,yes,,30.0,jan,206.0,5.0,239.0,3.0,failure,no
59.0,unemployed,married,primary,no,0.0,no,no,cellular,30.0,jan,3025.0,2.0,-1.0,0.0,unknown,no
41.0,blue-collar,divorced,secondary,no,-333.0,,no,cellular,30.0,jan,118.0,3.0,270.0,2.0,,no
31.0,,married,tertiary,no,227.0,yes,yes,cellular,30.0,jan,154.0,6.0,263.0,,failure,no
42.0,blue-collar,married,secondary,no,0.0,,no,cellular,30.0,jan,82.0,2.0,,0.0,unknown,no
,admin.,divorced,tertiary,no,281.0,no,no,cellular,30.0,jan,60.0,2.0,2.0,1.0,other,no
51.0,unemployed,married,secondary,no,17418.0,yes,no,telephone,30.0,jan,237.0,2.0,-1.0,0.0,unknown,no
44.0,unemployed,married,unknown,no,1309.0,no,,telephone,30.0,jan,262.0,2.0,,0.0,unknown,no
47.0,,divorced,secondary,no,0.0,no,yes,cellular,30.0,jan,127.0,2.0,233.0,8.0,other,no
34.0,management,married,secondary,no,243.0,no,no,cellular,30.0,jan,417.0,4.0,-1.0,,unknown,no
31.0,admin.,divorced,secondary,no,217.0,yes,no,cellular,30.0,jan,1776.0,2.0,-1.0,,unknown,yes
27.0,management,,tertiary,no,0.0,yes,no,cellular,30.0,jan,323.0,4.0,-1.0,0.0,unknown,no
44.0,management,single,tertiary,no,,yes,no,cellular,30.0,jan,511.0,2.0,-1.0,0.0,unknown,no
27.0,technician,single,tertiary,no,501.0,no,yes,telephone,,jan,370.0,,-1.0,0.0,unknown,no
46.0,blue-collar,married,primary,no,665.0,no,no,cellular,30.0,jan,89.0,4.0,235.0,2.0,failure,no
31.0,management,single,tertiary,no,,yes,no,cellular,30.0,jan,68.0,3.0,256.0,51.0,failure,no
53.0,unemployed,married,secondary,no,2180.0,no,no,telephone,30.0,jan,89.0,3.0,-1.0,0.0,unknown,no
32.0,,single,secondary,no,1465.0,no,no,,30.0,jan,118.0,5.0,-1.0,0.0,unknown,no
41.0,technician,divorced,secondary,no,692.0,yes,no,cellular,30.0,jan,249.0,3.0,245.0,3.0,failure,no
30.0,admin.,married,secondary,no,373.0,yes,no,cellular,,jan,353.0,,228.0,4.0,other,no
,housemaid,married,secondary,no,541.0,yes,no,cellular,30.0,jan,431.0,2.0,-1.0,0.0,unknown,no
59.0,blue-collar,married,secondary,no,2605.0,no,no,cellular,30.0,jan,85.0,2.0,-1.0,0.0,unknown,no
46.0,technician,married,tertiary,no,43.0,yes,no,telephone,,jan,162.0,3.0,2.0,,other,no
49.0,management,married,,no,-969.0,no,no,,30.0,jan,61.0,2.0,2.0,1.0,other,no
35.0,,single,secondary,no,1721.0,no,no,telephone,30.0,jan,103.0,3.0,-1.0,0.0,unknown,no
28.0,admin.,married,secondary,no,12.0,yes,no,cellular,30.0,jan,73.0,,256.0,3.0,other,no
33.0,management,single,tertiary,no,1859.0,yes,no,,30.0,,1169.0,,-1.0,0.0,unknown,no
37.0,services,single,secondary,no,1534.0,no,no,cellular,30.0,jan,267.0,6.0,-1.0,0.0,unknown,no
30.0,technician,single,secondary,no,316.0,yes,yes,cellular,30.0,jan,130.0,2.0,2.0,2.0,other,no
,management,married,tertiary,no,15.0,no,no,cellular,30.0,jan,166.0,3.0,2.0,2.0,,no
30.0,blue-collar,single,,no,49.0,no,no,cellular,30.0,jan,808.0,2.0,-1.0,0.0,unknown,yes
28.0,management,single,tertiary,no,2080.0,no,no,telephone,30.0,jan,399.0,2.0,2.0,,other,no
31.0,unemployed,single,primary,no,163.0,no,no,cellular,30.0,jan,707.0,2.0,2.0,1.0,other,yes
26.0,services,,secondary,no,110.0,,no,cellular,30.0,jan,1136.0,2.0,-1.0,0.0,unknown,yes
31.0,services,single,secondary,no,295.0,no,no,cellular,2.0,feb,78.0,5.0,-1.0,0.0,unknown,no
66.0,housemaid,married,,no,1929.0,no,no,cellular,2.0,feb,169.0,1.0,-1.0,,unknown,no
33.0,management,married,tertiary,no,1071.0,no,no,cellular,2.0,feb,84.0,2.0,174.0,4.0,failure,no
57.0,retired,married,secondary,no,523.0,no,yes,cellular,2.0,feb,49.0,6.0,-1.0,0.0,unknown,no
46.0,management,married,tertiary,no,699.0,no,no,cellular,2.0,feb,241.0,1.0,-1.0,0.0,unknown,no
29.0,services,single,secondary,no,536.0,yes,no,telephone,2.0,feb,30.0,5.0,-1.0,0.0,unknown,no
43.0,admin.,married,secondary,no,764.0,,no,cellular,2.0,feb,118.0,1.0,-1.0,0.0,unknown,no
36.0,admin.,single,secondary,no,115.0,,no,cellular,2.0,,225.0,1.0,-1.0,0.0,unknown,no
27.0,technician,single,secondary,no,90.0,no,no,cellular,2.0,feb,82.0,3.0,,0.0,,no
36.0,blue-collar,married,secondary,no,937.0,yes,no,telephone,2.0,feb,29.0,4.0,-1.0,,unknown,no
32.0,management,married,tertiary,no,71.0,no,no,cellular,2.0,feb,75.0,1.0,-1.0,0.0,unknown,no
29.0,admin.,single,secondary,no,124.0,no,no,cellular,2.0,feb,94.0,1.0,5.0,2.0,other,no
21.0,unemployed,single,secondary,no,1333.0,no,no,cellular,2.0,feb,120.0,1.0,-1.0,0.0,unknown,no
48.0,admin.,single,secondary,no,2091.0,no,no,cellular,2.0,feb,94.0,1.0,-1.0,0.0,unknown,no
44.0,self-employed,married,secondary,no,335.0,no,no,cellular,2.0,feb,105.0,1.0,-1.0,0.0,,no
43.0,management,married,tertiary,no,228.0,yes,no,cellular,2.0,feb,84.0,1.0,,0.0,unknown,no
57.0,management,married,tertiary,no,8141.0,no,no,cellular,2.0,feb,37.0,1.0,-1.0,0.0,unknown,no
40.0,technician,divorced,secondary,no,0.0,yes,no,,2.0,feb,67.0,1.0,-1.0,0.0,unknown,no
38.0,blue-collar,married,secondary,no,168.0,no,yes,cellular,2.0,,151.0,1.0,-1.0,0.0,unknown,no
62.0,technician,married,secondary,no,973.0,no,no,cellular,2.0,feb,326.0,1.0,-1.0,0.0,unknown,yes
36.0,technician,single,secondary,no,265.0,yes,yes,cellular,2.0,,88.0,1.0,273.0,1.0,failure,no
53.0,services,married,,no,660.0,no,no,cellular,2.0,feb,,1.0,272.0,2.0,failure,no
34.0,technician,single,secondary,no,,no,no,cellular,2.0,feb,103.0,1.0,-1.0,0.0,unknown,no
39.0,entrepreneur,single,unknown,no,879.0,yes,yes,cellular,2.0,feb,,1.0,,,unknown,no
44.0,blue-collar,married,secondary,no,294.0,yes,no,cellular,2.0,feb,246.0,1.0,259.0,2.0,failure,no
52.0,management,married,tertiary,no,72.0,no,no,cellular,2.0,feb,222.0,1.0,-1.0,0.0,unknown,no
40.0,technician,single,tertiary,no,1646.0,yes,no,cellular,2.0,feb,215.0,1.0,242.0,2.0,failure,yes
34.0,unemployed,married,tertiary,no,181.0,yes,no,cellular,2.0,feb,110.0,1.0,-1.0,0.0,unknown,no
57.0,housemaid,divorced,tertiary,,3767.0,no,no,cellular,2.0,feb,,6.0,-1.0,0.0,unknown,no
37.0,management,divorced,tertiary,no,88.0,no,no,cellular,2.0,feb,608.0,1.0,-1.0,,unknown,no
45.0,unemployed,married,secondary,no,2040.0,no,no,telephone,2.0,feb,803.0,1.0,-1.0,0.0,unknown,yes
31.0,management,single,tertiary,no,1130.0,yes,no,cellular,2.0,feb,181.0,1.0,,3.0,failure,no
45.0,technician,divorced,secondary,no,441.0,yes,no,cellular,2.0,feb,535.0,1.0,-1.0,0.0,unknown,no
,technician,married,secondary,no,700.0,yes,,cellular,2.0,feb,299.0,1.0,-1.0,,unknown,no
46.0,technician,married,secondary,no,363.0,,no,cellular,2.0,feb,346.0,1.0,180.0,3.0,failure,no
42.0,blue-collar,married,secondary,no,1288.0,yes,no,telephone,2.0,feb,18.0,1.0,-1.0,0.0,unknown,no
55.0,technician,married,secondary,yes,-308.0,no,no,cellular,2.0,feb,781.0,1.0,-1.0,0.0,unknown,yes
60.0,admin.,divorced,secondary,no,4519.0,no,no,cellular,2.0,feb,,1.0,-1.0,0.0,unknown,no
47.0,technician,married,secondary,no,349.0,yes,yes,cellular,2.0,feb,112.0,1.0,273.0,,failure,no
35.0,management,married,tertiary,no,495.0,no,no,cellular,2.0,feb,282.0,1.0,-1.0,0.0,unknown,no
33.0,admin.,single,secondary,no,79.0,no,no,cellular,2.0,feb,674.0,1.0,-1.0,0.0,unknown,no
43.0,admin.,married,secondary,no,877.0,yes,no,cellular,2.0,feb,135.0,1.0,-1.0,0.0,unknown,no
61.0,,married,,no,0.0,no,no,cellular,2.0,feb,75.0,1.0,-1.0,0.0,unknown,no
37.0,blue-collar,married,,no,89.0,yes,no,cellular,2.0,feb,393.0,1.0,245.0,4.0,failure,no
,retired,divorced,tertiary,no,979.0,yes,no,cellular,2.0,feb,281.0,1.0,-1.0,0.0,unknown,no
40.0,management,married,tertiary,no,,yes,yes,cellular,2.0,feb,101.0,,-1.0,0.0,unknown,no
45.0,blue-collar,married,secondary,no,196.0,yes,no,cellular,2.0,feb,91.0,1.0,-1.0,0.0,,no
33.0,management,single,,no,361.0,yes,no,cellular,,feb,,1.0,-1.0,0.0,unknown,no
,,single,secondary,no,2162.0,no,no,telephone,2.0,feb,168.0,1.0,-1.0,0.0,unknown,no
37.0,,,primary,no,941.0,no,no,cellular,2.0,feb,280.0,1.0,-1.0,0.0,unknown,no
34.0,management,married,tertiary,,0.0,no,no,cellular,2.0,feb,327.0,1.0,-1.0,0.0,unknown,no
,admin.,single,secondary,no,1.0,no,no,cellular,2.0,feb,75.0,1.0,208.0,1.0,failure,no
,technician,married,secondary,no,20.0,no,no,cellular,2.0,feb,147.0,1.0,-1.0,0.0,unknown,no
22.0,,single,secondary,no,148.0,no,no,cellular,2.0,feb,928.0,1.0,-1.0,0.0,unknown,no
55.0,management,divorced,,no,446.0,no,no,cellular,2.0,feb,159.0,1.0,-1.0,0.0,unknown,no
,services,married,secondary,no,1555.0,no,no,cellular,,feb,,1.0,-1.0,0.0,unknown,no
50.0,admin.,,secondary,no,-185.0,no,no,cellular,2.0,feb,97.0,1.0,-1.0,0.0,unknown,no
48.0,blue-collar,single,,,-269.0,,no,cellular,2.0,feb,167.0,1.0,263.0,3.0,other,no
46.0,services,divorced,,no,-179.0,no,no,cellular,2.0,feb,151.0,1.0,214.0,2.0,failure,no
53.0,management,married,secondary,no,-264.0,no,yes,cellular,2.0,feb,150.0,1.0,-1.0,0.0,unknown,no
62.0,retired,married,secondary,no,1495.0,no,no,cellular,2.0,feb,265.0,1.0,-1.0,0.0,unknown,yes
40.0,,married,tertiary,no,572.0,no,no,cellular,2.0,feb,,3.0,5.0,2.0,,no
47.0,technician,divorced,secondary,no,129.0,no,no,cellular,2.0,feb,110.0,2.0,222.0,2.0,failure,no
36.0,,married,secondary,no,812.0,yes,yes,cellular,2.0,feb,138.0,2.0,-1.0,0.0,unknown,no
29.0,technician,single,tertiary,no,2325.0,no,no,cellular,2.0,feb,125.0,1.0,-1.0,0.0,,yes
37.0,services,,secondary,no,21.0,yes,no,cellular,,feb,96.0,1.0,271.0,2.0,other,no
39.0,admin.,divorced,secondary,no,7.0,yes,no,cellular,2.0,feb,550.0,1.0,-1.0,,unknown,no
26.0,management,single,tertiary,no,212.0,no,no,cellular,2.0,feb,62.0,1.0,-1.0,0.0,unknown,no
38.0,blue-collar,married,secondary,no,757.0,yes,no,cellular,2.0,feb,133.0,1.0,272.0,,failure,no
38.0,management,married,,no,1198.0,yes,no,cellular,2.0,feb,63.0,1.0,-1.0,0.0,unknown,no
56.0,services,divorced,secondary,no,218.0,yes,no,cellular,,feb,113.0,2.0,249.0,2.0,failure,no
37.0,blue-collar,married,secondary,no,520.0,yes,no,cellular,2.0,feb,54.0,1.0,255.0,2.0,failure,no
47.0,management,single,tertiary,no,86.0,no,no,cellular,2.0,,1086.0,1.0,-1.0,0.0,unknown,yes
31.0,technician,single,secondary,no,118.0,,no,cellular,2.0,feb,50.0,1.0,-1.0,,unknown,no
55.0,housemaid,,secondary,no,5.0,no,no,cellular,2.0,feb,269.0,1.0,206.0,2.0,failure,no
36.0,admin.,married,secondary,no,-206.0,yes,,cellular,2.0,feb,122.0,1.0,-1.0,0.0,unknown,no
50.0,unemployed,divorced,unknown,no,1088.0,no,no,cellular,2.0,feb,749.0,1.0,-1.0,0.0,unknown,yes
45.0,admin.,married,,no,1097.0,yes,yes,cellular,2.0,feb,174.0,1.0,208.0,1.0,failure,no
39.0,blue-collar,married,unknown,no,0.0,no,no,cellular,2.0,feb,731.0,1.0,193.0,3.0,failure,no
40.0,admin.,married,secondary,,5.0,no,no,cellular,2.0,feb,,1.0,-1.0,,unknown,no
55.0,management,divorced,tertiary,no,347.0,yes,no,cellular,2.0,feb,115.0,1.0,-1.0,0.0,unknown,no
42.0,,divorced,,no,814.0,yes,no,cellular,2.0,feb,326.0,5.0,-1.0,0.0,unknown,no
52.0,,married,secondary,,279.0,no,yes,cellular,2.0,feb,72.0,1.0,203.0,3.0,failure,no
36.0,,,primary,no,367.0,no,no,cellular,,feb,217.0,1.0,221.0,1.0,failure,no
34.0,management,married,,no,0.0,no,no,cellular,2.0,feb,270.0,1.0,,0.0,unknown,no
28.0,admin.,single,secondary,no,53.0,no,no,cellular,2.0,feb,,1.0,-1.0,0.0,,no
39.0,services,single,tertiary,no,1222.0,yes,,cellular,2.0,feb,251.0,1.0,242.0,,failure,no
59.0,retired,married,,no,866.0,no,yes,cellular,2.0,feb,88.0,1.0,208.0,1.0,other,no
41.0,services,divorced,secondary,no,0.0,yes,no,cellular,,feb,20.0,1.0,-1.0,,unknown,no
44.0,unemployed,,secondary,no,,yes,no,cellular,2.0,feb,699.0,1.0,272.0,1.0,failure,yes
,technician,married,secondary,no,-1317.0,yes,no,,,,,1.0,-1.0,0.0,unknown,no
40.0,services,married,secondary,no,0.0,yes,yes,cellular,2.0,feb,226.0,2.0,-1.0,0.0,unknown,no
56.0,unemployed,married,secondary,no,0.0,no,no,telephone,2.0,feb,492.0,1.0,-1.0,0.0,unknown,yes
53.0,self-employed,married,tertiary,no,451.0,yes,no,cellular,2.0,feb,125.0,1.0,249.0,2.0,failure,no
32.0,management,married,tertiary,no,1852.0,no,no,cellular,2.0,feb,175.0,2.0,-1.0,0.0,unknown,no
26.0,technician,single,secondary,no,,,no,cellular,2.0,feb,141.0,1.0,5.0,1.0,failure,no
51.0,technician,married,secondary,no,1490.0,yes,no,,2.0,feb,177.0,1.0,199.0,2.0,failure,no
43.0,,married,secondary,,576.0,no,no,cellular,2.0,feb,229.0,1.0,-1.0,0.0,unknown,no
50.0,services,married,secondary,no,,no,no,cellular,2.0,feb,72.0,1.0,-1.0,0.0,unknown,no
49.0,self-employed,married,secondary,no,289.0,yes,no,cellular,2.0,feb,243.0,1.0,-1.0,0.0,unknown,no
47.0,admin.,divorced,secondary,,207.0,yes,no,cellular,2.0,feb,,1.0,271.0,,failure,no
32.0,admin.,divorced,secondary,no,714.0,no,no,cellular,2.0,feb,221.0,1.0,-1.0,0.0,unknown,no
37.0,services,divorced,secondary,no,490.0,yes,no,cellular,2.0,feb,73.0,1.0,,0.0,,no
58.0,retired,married,unknown,no,662.0,yes,no,cellular,2.0,feb,389.0,1.0,-1.0,0.0,unknown,no
53.0,services,married,secondary,no,1563.0,yes,no,cellular,2.0,feb,124.0,2.0,5.0,1.0,other,no
35.0,technician,married,secondary,no,1.0,no,no,cellular,,feb,,2.0,-1.0,0.0,,no
55.0,management,divorced,,no,-207.0,no,no,cellular,2.0,feb,211.0,1.0,-1.0,0.0,unknown,no
49.0,blue-collar,single,secondary,no,-367.0,yes,no,cellular,2.0,feb,98.0,1.0,207.0,1.0,failure,no
37.0,technician,single,secondary,no,,yes,no,cellular,2.0,feb,144.0,1.0,-1.0,0.0,unknown,no
57.0,unemployed,married,primary,no,5126.0,yes,no,,2.0,,113.0,2.0,-1.0,0.0,unknown,no
60.0,technician,married,secondary,no,216.0,yes,yes,cellular,2.0,feb,214.0,1.0,-1.0,,unknown,no
37.0,admin.,divorced,secondary,no,506.0,yes,no,cellular,2.0,,446.0,2.0,273.0,1.0,failure,no
51.0,technician,divorced,,no,3962.0,yes,,cellular,,,267.0,1.0,-1.0,0.0,unknown,no
36.0,admin.,single,secondary,no,-207.0,no,,cellular,2.0,feb,83.0,1.0,-1.0,,unknown,no
39.0,technician,married,secondary,no,186.0,no,no,cellular,2.0,,171.0,,-1.0,0.0,unknown,no
42.0,blue-collar,married,primary,no,199.0,yes,no,cellular,2.0,feb,272.0,1.0,-1.0,0.0,,no
,admin.,married,secondary,no,854.0,,no,cellular,2.0,feb,130.0,,-1.0,0.0,unknown,no
38.0,management,married,tertiary,no,106.0,no,no,cellular,2.0,feb,124.0,1.0,,0.0,unknown,no
31.0,technician,single,secondary,yes,25.0,no,,cellular,2.0,feb,381.0,1.0,-1.0,0.0,unknown,no
,student,single,tertiary,no,2103.0,no,no,cellular,2.0,feb,588.0,1.0,-1.0,0.0,unknown,yes
56.0,management,,tertiary,no,363.0,no,no,cellular,2.0,feb,49.0,1.0,-1.0,0.0,unknown,no
35.0,blue-collar,single,secondary,no,278.0,no,no,,2.0,feb,60.0,1.0,-1.0,,unknown,no
,admin.,,secondary,no,2152.0,no,no,cellular,,feb,138.0,1.0,-1.0,0.0,unknown,no
38.0,services,married,secondary,no,-301.0,no,yes,cellular,2.0,feb,182.0,1.0,-1.0,0.0,unknown,no
43.0,entrepreneur,married,primary,no,629.0,yes,no,cellular,2.0,feb,70.0,,265.0,4.0,,no
